TransactionID,AccountID,TransactionAmount,TransactionDate,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,TransactionType,Channel,Location,CustomerOccupation
TX002179,AC00220,3.6740195912069122,2023-04-11 16:06:20,D000449,158.135.64.240,M068,40,117,1,9129.68,2024-11-04 08:07:27,2,Debit,ATM,Denver,Doctor
TX002180,AC00276,3.998567606828332,2023-03-31 16:18:37,D000584,163.69.89.200,M066,49,55,1,2227.49,2024-11-04 08:08:36,0,Debit,Branch,San Diego,Engineer
TX002181,AC00084,6.213787762038289,2023-10-23 18:41:35,D000553,143.212.47.226,M060,57,138,1,2619.46,2024-11-04 08:11:11,0,Debit,Online,Philadelphia,Retired
TX002182,AC00189,2.6602595372658615,2023-06-06 16:36:30,D000167,144.228.168.6,M009,23,63,1,213.0,2024-11-04 08:09:17,2,Debit,ATM,San Antonio,Student
TX002183,AC00209,5.250439286303573,2023-09-25 16:32:45,D000346,145.76.10.8,M100,21,60,1,8457.09,2024-11-04 08:11:01,2,Debit,ATM,Charlotte,Student
TX002184,AC00324,5.546426663879994,2023-09-13 16:14:04,D000652,47.167.178.158,M018,80,27,1,6290.62,2024-11-04 08:07:29,2,Debit,ATM,Baltimore,Retired
TX002185,AC00159,5.444623069137621,2023-02-17 18:01:18,D000599,42.219.228.159,M062,51,56,1,9522.37,2024-11-04 08:10:49,1,Credit,Branch,Memphis,Engineer
TX002186,AC00497,5.475375093666893,2023-06-12 18:51:29,D000171,93.115.61.201,M022,61,152,1,11795.12,2024-11-04 08:10:26,2,Debit,ATM,Tucson,Doctor
TX002187,AC00257,6.2417562303412035,2023-04-11 16:37:54,D000678,210.228.226.64,M080,52,26,1,5121.36,2024-11-04 08:07:06,2,Debit,ATM,Fresno,Doctor
TX002188,AC00353,5.026311773481264,2023-04-03 16:55:21,D000017,104.155.121.252,M044,54,53,1,8356.08,2024-11-04 08:08:41,2,Debit,ATM,Baltimore,Engineer
TX002189,AC00115,4.454463568563388,2023-01-23 18:35:43,D000185,218.54.207.160,M014,25,157,1,1299.4,2024-11-04 08:08:58,1,Credit,ATM,Portland,Student
TX002190,AC00478,6.09912990457608,2023-01-16 16:15:57,D000031,40.45.69.120,M005,57,61,1,6062.94,2024-11-04 08:10:42,0,Debit,Online,San Jose,Retired
TX002191,AC00497,5.221382325073914,2023-04-24 16:28:14,D000396,80.75.92.66,M035,67,58,1,7588.67,2024-11-04 08:10:28,2,Debit,ATM,Indianapolis,Retired
TX002192,AC00131,6.780205958035162,2023-11-07 17:44:12,D000073,190.164.160.79,M086,24,137,1,125.85,2024-11-04 08:08:02,1,Credit,Online,Memphis,Student
TX002193,AC00059,4.0427003290697625,2023-09-25 16:41:04,D000551,70.130.169.235,M013,24,87,1,7047.04,2024-11-04 08:12:04,1,Credit,Branch,Kansas City,Student
TX002194,AC00101,4.0237432550385535,2023-02-13 16:08:58,D000091,147.125.143.41,M010,41,275,1,7927.27,2024-11-04 08:07:25,1,Credit,ATM,Columbus,Engineer
TX002195,AC00418,6.955297045179371,2023-10-16 16:32:31,D000008,51.196.87.214,M037,20,139,1,1889.78,2024-11-04 08:10:42,0,Debit,Online,Austin,Student
TX002196,AC00384,5.978227320325962,2023-12-04 18:11:56,D000407,62.27.235.199,M099,26,90,1,1769.06,2024-11-04 08:06:52,0,Debit,Online,Charlotte,Student
TX002197,AC00496,4.0933440618885175,2023-01-16 16:16:42,D000686,56.116.189.0,M046,30,26,1,4575.98,2024-11-04 08:08:38,0,Debit,Online,Miami,Engineer
TX002198,AC00145,6.247210806966204,2023-01-02 17:26:34,D000196,147.227.81.224,M027,27,56,1,9269.67,2024-11-04 08:06:54,2,Debit,ATM,Columbus,Engineer
TX002199,AC00131,5.808592839008546,2023-10-16 17:12:32,D000421,37.213.85.222,M030,59,105,1,9749.46,2024-11-04 08:07:16,2,Debit,ATM,Dallas,Doctor
TX002200,AC00224,5.18705055411945,2023-09-26 16:08:25,D000698,27.93.195.98,M088,19,173,1,123.24,2024-11-04 08:11:29,0,Debit,Online,Milwaukee,Student
TX002201,AC00219,4.243913332544247,2023-09-18 16:15:19,D000362,195.226.203.234,M094,49,141,1,4718.51,2024-11-04 08:06:27,0,Debit,Online,Sacramento,Engineer
TX002202,AC00385,7.267204371410219,2023-12-11 16:23:59,D000490,68.254.244.208,M075,20,84,1,1171.98,2024-11-04 08:08:41,0,Debit,Online,Portland,Student
TX002203,AC00133,5.484921407071298,2023-02-27 17:25:09,D000575,211.45.75.44,M079,33,31,1,7807.73,2024-11-04 08:09:41,0,Debit,Online,Atlanta,Engineer
TX002204,AC00056,5.131908528214131,2023-06-27 18:14:30,D000638,81.222.37.186,M068,64,240,1,7483.01,2024-11-04 08:11:10,2,Debit,ATM,Phoenix,Retired
TX002205,AC00358,6.164934544178619,2023-10-06 18:26:45,D000164,65.124.242.67,M038,46,284,1,8494.53,2024-11-04 08:06:24,0,Debit,Online,Boston,Engineer
TX002206,AC00419,6.1152296544419125,2023-03-01 16:56:01,D000250,191.91.45.159,M017,29,103,1,8994.67,2024-11-04 08:10:51,0,Debit,Online,Chicago,Engineer
TX002207,AC00464,5.500645778148327,2023-12-20 16:41:44,D000300,197.162.55.147,M082,39,43,1,4576.78,2024-11-04 08:08:53,0,Debit,Branch,Omaha,Engineer
TX002208,AC00430,1.9110228900548727,2023-08-28 17:13:52,D000277,145.246.171.225,M070,38,164,1,5859.79,2024-11-04 08:09:21,0,Debit,Branch,Houston,Engineer
TX002209,AC00071,6.077825712756026,2023-07-24 16:01:27,D000513,109.211.212.135,M038,55,78,1,2103.41,2024-11-04 08:11:15,0,Debit,Online,San Francisco,Engineer
TX002210,AC00404,4.858105522110037,2023-04-25 16:41:32,D000586,112.196.12.19,M050,20,170,1,1046.66,2024-11-04 08:10:26,2,Debit,ATM,Miami,Student
TX002211,AC00349,3.1838702156693857,2023-11-15 17:23:40,D000555,122.30.82.244,M064,47,93,1,10536.54,2024-11-04 08:09:21,1,Credit,Online,Mesa,Doctor
TX002212,AC00235,6.30421111421294,2023-01-02 16:31:28,D000676,162.207.77.170,M026,27,41,1,4860.01,2024-11-04 08:09:44,0,Debit,Branch,Miami,Engineer
TX002213,AC00228,3.100542637906336,2023-12-04 16:20:16,D000338,105.87.212.115,M063,55,37,1,9575.42,2024-11-04 08:07:18,0,Debit,Online,Nashville,Engineer
TX002214,AC00024,6.050982674632389,2023-08-10 17:08:52,D000239,32.71.250.58,M025,50,81,1,5453.4,2024-11-04 08:07:23,1,Credit,Branch,Kansas City,Doctor
TX002215,AC00330,4.963543686562405,2023-06-08 17:08:06,D000244,158.129.49.240,M056,18,109,1,1545.64,2024-11-04 08:11:56,1,Credit,Online,San Francisco,Student
TX002216,AC00290,7.2543475633126375,2023-11-06 18:59:24,D000356,166.41.54.117,M016,58,199,1,7272.01,2024-11-04 08:11:26,2,Debit,ATM,New York,Engineer
TX002217,AC00042,4.746235626266694,2023-02-21 16:47:54,D000395,49.29.37.185,M001,19,52,1,1612.4,2024-11-04 08:08:38,2,Debit,ATM,Atlanta,Student
TX002218,AC00203,5.6239453014145715,2023-12-15 16:04:20,D000652,89.18.54.235,M053,72,67,1,6151.05,2024-11-04 08:07:16,1,Credit,Online,Washington,Retired
TX002219,AC00248,6.38296594819876,2023-09-25 16:56:21,D000249,179.43.245.131,M037,27,23,1,852.2,2024-11-04 08:09:15,0,Debit,Branch,Washington,Student
TX002220,AC00140,5.03317925853115,2023-10-23 16:45:37,D000164,38.166.40.246,M057,42,176,1,9141.79,2024-11-04 08:12:18,2,Debit,ATM,San Jose,Doctor
TX002221,AC00095,5.983356767713818,2023-02-27 16:24:11,D000281,113.201.172.36,M095,43,118,1,6425.99,2024-11-04 08:08:17,1,Credit,Branch,El Paso,Doctor
TX002222,AC00225,6.423506670066598,2023-02-06 16:40:27,D000092,62.27.235.199,M080,26,140,1,214.61,2024-11-04 08:06:37,0,Debit,Online,Boston,Student
TX002223,AC00445,5.3414726368619645,2023-02-28 16:34:45,D000181,32.71.250.58,M078,19,30,1,229.02,2024-11-04 08:07:02,1,Credit,Online,Las Vegas,Student
TX002224,AC00385,5.400512878862706,2023-06-07 16:07:22,D000512,47.82.77.181,M054,57,152,1,1793.09,2024-11-04 08:07:19,2,Debit,ATM,Seattle,Retired
TX002225,AC00143,5.643572350257175,2023-08-18 17:02:15,D000469,100.198.165.4,M029,34,142,1,4437.48,2024-11-04 08:11:13,2,Debit,ATM,Philadelphia,Engineer
TX002226,AC00448,4.076010855533596,2023-11-28 16:45:08,D000391,73.156.208.26,M079,58,97,1,3641.06,2024-11-04 08:07:03,1,Credit,Branch,Sacramento,Engineer
TX002227,AC00273,3.4493524235492026,2023-12-04 16:27:11,D000481,49.20.211.229,M073,32,78,1,11481.85,2024-11-04 08:07:38,1,Credit,Branch,Seattle,Doctor
TX002228,AC00291,7.0506254293484965,2023-09-13 17:58:16,D000159,197.162.55.147,M020,65,180,1,7567.17,2024-11-04 08:11:45,0,Debit,Branch,Austin,Retired
TX002229,AC00337,6.118295416280278,2023-06-05 16:24:22,D000149,81.222.37.186,M088,48,97,1,6708.65,2024-11-04 08:08:12,0,Debit,Branch,San Jose,Doctor
TX002230,AC00332,6.053194440239918,2023-02-27 16:05:35,D000419,151.247.130.190,M050,22,116,1,5491.55,2024-11-04 08:08:43,0,Debit,Online,Oklahoma City,Student
TX002231,AC00040,5.435467204695271,2023-01-05 16:22:12,D000315,149.46.124.220,M060,67,116,1,9598.43,2024-11-04 08:09:36,2,Debit,ATM,Omaha,Doctor
TX002232,AC00089,4.222004585374694,2023-07-03 18:03:48,D000564,101.223.82.253,M034,63,48,1,14410.44,2024-11-04 08:08:55,0,Debit,Online,Seattle,Doctor
TX002233,AC00231,5.655607121451769,2023-12-18 17:53:03,D000039,43.98.242.106,M042,53,115,1,9738.6,2024-11-04 08:06:51,0,Debit,Online,Atlanta,Doctor
TX002234,AC00277,4.784905066885279,2023-02-13 18:36:21,D000217,152.140.239.181,M029,33,296,1,749.34,2024-11-04 08:10:00,0,Debit,Online,Omaha,Doctor
TX002235,AC00465,5.404162764631377,2023-10-18 18:17:05,D000383,77.7.223.184,M015,27,276,1,1185.43,2024-11-04 08:09:51,2,Debit,ATM,Louisville,Student
TX002236,AC00205,5.534614035107159,2023-03-29 16:10:33,D000419,47.167.178.158,M037,26,172,1,1584.6,2024-11-04 08:12:07,1,Credit,ATM,Seattle,Student
TX002237,AC00036,4.091841432003982,2023-05-15 17:15:25,D000517,221.169.49.152,M041,71,115,1,1789.8,2024-11-04 08:06:34,1,Credit,Online,Milwaukee,Retired
TX002238,AC00227,5.276480671938862,2023-04-24 16:32:48,D000481,1.7.29.72,M002,32,165,1,14494.18,2024-11-04 08:11:54,0,Debit,Online,Memphis,Doctor
TX002239,AC00251,6.07426498720113,2023-10-19 17:06:57,D000573,166.79.195.157,M098,38,231,1,6368.32,2024-11-04 08:09:08,0,Debit,Branch,Philadelphia,Doctor
TX002240,AC00298,5.188837265929216,2023-10-16 16:55:59,D000302,92.90.132.79,M003,59,59,1,1137.13,2024-11-04 08:08:51,2,Debit,ATM,Oklahoma City,Retired
TX002241,AC00315,5.340658207037562,2023-09-11 16:52:21,D000511,152.234.65.155,M066,34,98,1,5143.8,2024-11-04 08:09:29,0,Debit,Online,San Francisco,Engineer
TX002242,AC00292,5.472270673671475,2023-02-10 16:50:10,D000277,203.170.198.177,M076,49,115,1,14021.4,2024-11-04 08:08:13,0,Debit,Online,Tucson,Doctor
TX002243,AC00252,7.0652631741929195,2023-12-25 17:12:21,D000484,142.184.68.230,M067,28,114,1,5946.45,2024-11-04 08:11:33,0,Debit,Online,New York,Student
TX002244,AC00400,5.854011187902892,2023-12-13 16:41:13,D000561,166.79.195.157,M025,25,272,1,1400.04,2024-11-04 08:08:39,1,Credit,Online,Chicago,Student
TX002245,AC00384,6.251287122680683,2023-04-05 17:52:24,D000076,59.145.242.13,M066,31,24,1,11305.81,2024-11-04 08:08:06,2,Debit,ATM,Omaha,Doctor
TX002246,AC00329,3.6176519448255684,2023-11-27 18:28:57,D000284,188.205.152.176,M059,52,76,1,193.06,2024-11-04 08:10:09,0,Debit,Branch,Tucson,Doctor
TX002247,AC00033,3.861361090625918,2023-06-22 17:27:50,D000287,133.67.250.163,M082,42,34,1,4468.12,2024-11-04 08:07:22,2,Debit,ATM,San Francisco,Engineer
TX002248,AC00003,5.339795145994346,2023-10-02 18:57:19,D000643,147.234.20.46,M045,53,12,1,1688.9,2024-11-04 08:07:01,2,Debit,ATM,Miami,Doctor
TX002249,AC00429,5.301811255802292,2023-04-03 18:41:57,D000545,60.197.167.40,M084,43,285,1,7574.45,2024-11-04 08:08:58,2,Debit,ATM,Indianapolis,Engineer
TX002250,AC00488,5.7329852264642955,2023-07-10 16:34:43,D000260,136.250.159.93,M032,62,90,1,2637.55,2024-11-04 08:11:34,1,Credit,Online,Nashville,Retired
TX002251,AC00325,6.00297306929085,2023-06-08 16:56:16,D000573,96.162.11.85,M042,31,167,3,3304.02,2024-11-04 08:07:58,0,Debit,Branch,Las Vegas,Engineer
TX002252,AC00359,3.0473755067058295,2023-04-19 16:41:27,D000184,206.168.209.111,M017,27,144,1,445.21,2024-11-04 08:10:01,2,Debit,ATM,Memphis,Student
TX002253,AC00478,5.470462316890431,2023-09-01 17:51:34,D000656,173.135.78.201,M023,79,112,1,3488.77,2024-11-04 08:06:31,2,Debit,ATM,Sacramento,Retired
TX002254,AC00236,0.6931471805599453,2023-08-04 17:44:36,D000129,173.135.78.201,M033,39,136,1,7158.58,2024-11-04 08:09:57,2,Debit,ATM,Boston,Engineer
TX002255,AC00085,2.7265447837383743,2023-09-15 17:03:44,D000429,200.136.146.93,M059,23,81,1,1597.51,2024-11-04 08:07:23,2,Debit,ATM,Phoenix,Student
TX002256,AC00349,5.4525394723958245,2023-05-12 16:14:22,D000438,141.121.30.32,M048,33,153,1,4186.25,2024-11-04 08:08:22,1,Credit,Branch,Atlanta,Engineer
TX002257,AC00314,5.763716662099238,2023-02-24 18:25:34,D000034,137.33.78.168,M070,44,104,1,6237.68,2024-11-04 08:06:39,0,Debit,Online,Miami,Engineer
TX002258,AC00056,4.326381780706431,2023-05-15 17:37:32,D000667,16.131.3.140,M074,43,283,1,3449.35,2024-11-04 08:11:01,2,Debit,ATM,Indianapolis,Engineer
TX002259,AC00399,4.189806245700679,2023-10-24 17:28:18,D000697,93.115.61.201,M004,29,67,1,10235.19,2024-11-04 08:09:26,1,Credit,Online,Austin,Doctor
TX002260,AC00324,0.6931471805599453,2023-07-26 17:29:24,D000334,5.50.152.168,M078,34,172,1,8670.23,2024-11-04 08:10:09,0,Debit,Branch,Kansas City,Engineer
TX002261,AC00095,5.9002534545545755,2023-02-03 16:06:00,D000080,13.149.61.4,M070,63,61,1,8198.0,2024-11-04 08:10:23,2,Debit,ATM,Fort Worth,Doctor
TX002262,AC00086,5.8322636363047415,2023-02-06 17:23:52,D000203,165.35.58.173,M029,24,32,3,1149.74,2024-11-04 08:11:48,0,Debit,Branch,Mesa,Student
TX002263,AC00279,2.8219739474205245,2023-03-02 18:36:55,D000606,96.24.89.146,M018,69,11,4,8384.85,2024-11-04 08:12:06,0,Debit,Branch,Oklahoma City,Doctor
TX002264,AC00431,5.410127041600043,2023-06-28 16:05:19,D000106,35.67.21.23,M038,39,88,1,14466.38,2024-11-04 08:10:50,0,Debit,Online,Detroit,Doctor
TX002265,AC00369,6.4602799707169085,2023-03-09 18:04:32,D000225,29.168.185.63,M047,48,64,1,5695.78,2024-11-04 08:11:49,0,Debit,Branch,Phoenix,Engineer
TX002266,AC00089,5.489805118458235,2023-09-25 16:37:04,D000264,116.237.223.50,M037,31,108,1,1220.86,2024-11-04 08:09:16,2,Debit,ATM,Omaha,Engineer
TX002267,AC00035,5.14842427697342,2023-09-28 16:33:08,D000459,147.119.62.178,M058,51,42,1,6126.5,2024-11-04 08:11:02,0,Debit,Online,New York,Retired
TX002268,AC00416,7.2164671666034135,2023-04-19 16:38:41,D000017,164.75.163.220,M092,29,118,1,2861.65,2024-11-04 08:06:27,0,Debit,Branch,Raleigh,Engineer
TX002269,AC00056,3.654546775033431,2023-09-25 17:29:01,D000211,219.219.117.136,M062,27,109,1,411.78,2024-11-04 08:11:02,1,Credit,Online,San Jose,Student
TX002270,AC00197,3.2872818575322613,2023-10-02 16:32:31,D000428,93.170.203.44,M054,68,18,1,4331.54,2024-11-04 08:06:40,0,Debit,Online,Memphis,Retired
TX002271,AC00396,6.673045091296462,2023-07-10 16:04:39,D000271,63.82.133.139,M038,40,94,1,13948.09,2024-11-04 08:07:32,2,Debit,ATM,Jacksonville,Doctor
TX002272,AC00295,5.7360883094081165,2023-11-29 18:03:46,D000342,116.43.88.219,M030,20,33,2,333.19,2024-11-04 08:08:15,1,Credit,Branch,Los Angeles,Student
TX002273,AC00268,7.283118504073752,2023-09-22 16:13:06,D000598,34.169.232.37,M088,27,20,1,1189.03,2024-11-04 08:07:18,2,Debit,ATM,Miami,Student
TX002274,AC00357,6.694524929118937,2023-03-07 17:48:05,D000691,193.221.15.59,M028,25,11,1,102.2,2024-11-04 08:08:53,0,Debit,Online,Seattle,Student
TX002275,AC00490,5.902114072925917,2023-06-26 17:34:00,D000079,142.148.226.178,M027,25,53,1,1145.23,2024-11-04 08:07:19,0,Debit,Online,Charlotte,Student
TX002276,AC00367,6.198112795892994,2023-06-01 18:04:35,D000573,17.36.132.202,M029,26,114,1,8704.27,2024-11-04 08:09:41,2,Debit,ATM,Kansas City,Engineer
TX002277,AC00093,6.929888521616599,2023-01-27 18:59:43,D000256,62.152.134.92,M013,61,125,1,6223.26,2024-11-04 08:08:46,0,Debit,Branch,Detroit,Doctor
TX002278,AC00177,5.74390022125209,2023-05-22 16:41:12,D000515,188.205.152.176,M045,49,198,1,135.96,2024-11-04 08:09:13,0,Debit,Branch,Atlanta,Doctor
TX002279,AC00118,4.454696072633257,2023-04-10 16:52:51,D000109,160.65.101.37,M020,51,48,1,4597.57,2024-11-04 08:06:59,2,Debit,ATM,San Diego,Retired
TX002280,AC00183,5.732531887942187,2023-04-12 17:54:47,D000612,39.129.125.110,M085,64,63,1,1061.58,2024-11-04 08:10:03,0,Debit,Branch,Detroit,Doctor
TX002281,AC00137,5.813144971693325,2023-07-06 18:09:06,D000288,129.108.48.116,M037,36,68,1,9238.08,2024-11-04 08:08:44,0,Debit,Online,Fort Worth,Engineer
TX002282,AC00225,6.3816298748711455,2023-10-20 16:29:44,D000252,88.55.149.101,M028,56,213,3,9404.63,2024-11-04 08:12:03,0,Debit,Branch,Jacksonville,Engineer
TX002283,AC00191,5.921792873858663,2023-03-06 16:37:23,D000470,102.203.223.1,M032,66,63,1,13330.74,2024-11-04 08:12:15,0,Debit,Branch,Houston,Doctor
TX002284,AC00373,6.222377835686553,2023-09-18 17:13:32,D000384,135.73.131.111,M001,26,141,1,341.24,2024-11-04 08:08:40,1,Credit,Online,Fresno,Student
TX002285,AC00167,4.652149187182086,2023-09-27 16:39:38,D000283,214.32.109.197,M098,36,34,1,7044.63,2024-11-04 08:11:54,2,Debit,ATM,Oklahoma City,Doctor
TX002286,AC00149,4.254619308757319,2023-02-06 17:38:53,D000472,134.247.5.188,M003,30,162,1,9281.85,2024-11-04 08:08:31,2,Debit,ATM,Las Vegas,Engineer
TX002287,AC00453,4.713127327493184,2023-09-21 16:52:18,D000153,60.43.160.195,M033,56,62,1,8639.36,2024-11-04 08:08:33,1,Credit,ATM,San Diego,Doctor
TX002288,AC00253,5.622753169344119,2023-08-14 16:52:32,D000241,6.44.165.160,M013,28,14,1,4957.57,2024-11-04 08:08:18,1,Credit,Branch,Atlanta,Engineer
TX002289,AC00149,5.820112603502614,2023-11-09 18:45:10,D000216,16.250.113.156,M043,63,121,4,9938.2,2024-11-04 08:08:51,0,Debit,Online,Colorado Springs,Doctor
TX002290,AC00359,5.532598662272703,2023-04-03 16:14:34,D000657,59.208.79.116,M020,62,102,1,11796.66,2024-11-04 08:10:15,2,Debit,ATM,Mesa,Doctor
TX002291,AC00050,5.814339465220845,2023-08-11 17:27:16,D000440,100.4.40.132,M054,59,200,1,7306.79,2024-11-04 08:10:28,0,Debit,Branch,New York,Engineer
TX002292,AC00054,3.97855952922839,2023-09-06 18:56:24,D000427,101.223.82.253,M046,27,87,1,3157.75,2024-11-04 08:09:31,0,Debit,Online,Raleigh,Student
TX002293,AC00388,6.939108586640133,2023-09-04 17:22:24,D000645,121.67.144.20,M060,25,39,1,1941.8,2024-11-04 08:11:01,2,Debit,ATM,San Diego,Student
TX002294,AC00322,4.958429302625654,2023-07-21 16:54:10,D000119,52.196.112.199,M026,46,77,1,1019.77,2024-11-04 08:11:41,0,Debit,Online,Denver,Engineer
TX002295,AC00140,5.3598827222061916,2023-11-13 16:58:19,D000157,59.127.135.25,M064,50,205,1,12272.78,2024-11-04 08:07:08,1,Credit,Online,Chicago,Doctor
TX002296,AC00138,4.133565275375382,2023-01-30 16:45:11,D000599,63.191.171.41,M073,41,20,2,7892.87,2024-11-04 08:08:27,0,Debit,Branch,San Jose,Engineer
TX002297,AC00408,5.734085336586247,2023-04-17 16:12:22,D000008,198.73.211.114,M058,60,23,1,4150.63,2024-11-04 08:11:35,2,Debit,ATM,Las Vegas,Retired
TX002298,AC00219,4.722152901473706,2023-12-27 17:18:17,D000162,18.72.115.111,M079,21,181,1,1204.11,2024-11-04 08:10:44,0,Debit,Branch,Chicago,Student
TX002299,AC00339,6.516917665535587,2023-03-15 16:16:53,D000420,205.45.234.42,M065,61,159,1,1893.0,2024-11-04 08:10:47,2,Debit,ATM,Charlotte,Retired
TX002300,AC00446,3.4249139082794713,2023-07-19 17:16:18,D000132,203.99.96.114,M084,26,38,1,1059.62,2024-11-04 08:07:50,2,Debit,ATM,San Antonio,Student
TX002301,AC00038,5.712841319144547,2023-06-27 16:40:58,D000006,165.143.173.165,M044,67,163,1,990.74,2024-11-04 08:07:10,0,Debit,Online,Tucson,Doctor
TX002302,AC00387,5.6890410180011655,2023-09-28 18:53:02,D000652,216.32.4.105,M046,60,74,1,7375.59,2024-11-04 08:07:33,0,Debit,Branch,Omaha,Retired
TX002303,AC00126,4.676839472678451,2023-04-17 17:32:12,D000498,147.114.91.132,M063,52,164,1,9403.12,2024-11-04 08:10:35,1,Credit,ATM,Phoenix,Engineer
TX002304,AC00155,5.946780939481342,2023-11-20 16:42:12,D000306,188.124.181.12,M052,36,79,1,5798.92,2024-11-04 08:11:07,0,Debit,Online,Seattle,Doctor
TX002305,AC00494,7.042076359720909,2023-03-15 17:10:12,D000027,145.246.171.225,M058,25,71,1,1498.93,2024-11-04 08:10:03,1,Credit,Online,Houston,Student
TX002306,AC00202,1.8961194845522977,2023-12-04 18:43:37,D000082,173.135.78.201,M029,40,33,1,5434.64,2024-11-04 08:11:43,0,Debit,Branch,Fresno,Engineer
TX002307,AC00489,5.347536010335536,2023-11-07 18:44:46,D000058,7.105.184.86,M091,48,203,1,9100.81,2024-11-04 08:06:31,2,Debit,ATM,Virginia Beach,Doctor
TX002308,AC00378,6.259218109340661,2023-11-16 17:26:37,D000495,210.98.198.143,M058,47,34,1,4750.96,2024-11-04 08:07:27,2,Debit,ATM,Virginia Beach,Engineer
TX002309,AC00255,6.379037202374558,2023-01-09 16:08:44,D000356,82.51.236.134,M068,33,134,1,8434.99,2024-11-04 08:10:22,0,Debit,Online,Charlotte,Engineer
TX002310,AC00331,4.994980054485683,2023-10-31 16:05:00,D000534,184.185.209.72,M025,20,273,1,1569.75,2024-11-04 08:11:06,0,Debit,Online,Albuquerque,Student
TX002311,AC00243,5.179083278624338,2023-03-14 17:06:18,D000333,223.32.70.156,M022,73,94,5,7132.08,2024-11-04 08:08:41,1,Credit,Online,San Diego,Retired
TX002312,AC00066,4.066287964439575,2023-10-23 16:03:49,D000370,18.92.67.57,M089,27,81,1,1100.64,2024-11-04 08:10:22,0,Debit,Online,Atlanta,Student
TX002313,AC00166,5.689582125255059,2023-10-10 17:16:59,D000451,27.93.195.98,M087,77,101,1,2272.17,2024-11-04 08:10:02,0,Debit,Online,Philadelphia,Retired
TX002314,AC00288,6.782554801997891,2023-08-31 17:29:03,D000354,190.152.148.249,M015,31,59,1,2287.93,2024-11-04 08:06:52,0,Debit,Online,El Paso,Engineer
TX002315,AC00005,5.09736329760608,2023-02-22 16:18:32,D000401,201.95.180.152,M098,64,19,1,7104.83,2024-11-04 08:08:46,0,Debit,Branch,Indianapolis,Retired
TX002316,AC00191,4.04567939024082,2023-12-28 18:53:29,D000336,216.79.134.201,M089,31,77,1,13265.92,2024-11-04 08:09:03,0,Debit,Branch,Nashville,Doctor
TX002317,AC00443,6.2644453332693635,2023-09-19 16:32:00,D000279,76.0.164.168,M039,39,175,1,8292.75,2024-11-04 08:07:00,2,Debit,ATM,El Paso,Doctor
TX002318,AC00096,6.284880151407523,2023-05-12 18:38:11,D000453,49.29.37.185,M023,23,110,1,651.84,2024-11-04 08:08:50,0,Debit,Branch,San Diego,Student
TX002319,AC00225,4.057680577850509,2023-08-14 17:29:30,D000654,155.140.33.42,M088,45,185,1,7977.78,2024-11-04 08:09:53,2,Debit,ATM,Raleigh,Engineer
TX002320,AC00042,4.919542873692917,2023-01-18 16:48:32,D000489,58.1.27.124,M020,71,258,1,4710.21,2024-11-04 08:10:02,0,Debit,Branch,Houston,Retired
TX002321,AC00460,3.8732821771117156,2023-07-03 17:26:49,D000545,21.190.11.223,M021,42,178,1,6308.07,2024-11-04 08:09:40,1,Credit,Branch,Washington,Doctor
TX002322,AC00378,4.828713657323628,2023-10-25 16:50:02,D000652,193.217.248.188,M031,61,220,1,7009.54,2024-11-04 08:12:09,1,Credit,Branch,Albuquerque,Doctor
TX002323,AC00322,6.6894624438984165,2023-08-28 18:32:00,D000050,139.23.212.102,M037,19,175,1,1973.63,2024-11-04 08:11:17,2,Debit,ATM,Chicago,Student
TX002324,AC00328,5.268682561418346,2023-04-06 16:41:31,D000295,137.135.250.168,M100,64,109,1,2304.56,2024-11-04 08:07:13,2,Debit,ATM,Charlotte,Retired
TX002325,AC00337,6.296224951094514,2023-06-28 17:47:15,D000336,160.65.101.37,M094,48,161,1,6087.24,2024-11-04 08:08:36,1,Credit,Branch,Indianapolis,Engineer
TX002326,AC00003,3.0525850851467737,2023-01-02 16:45:05,D000287,221.23.158.87,M088,77,86,1,3869.37,2024-11-04 08:08:39,2,Debit,ATM,San Antonio,Retired
TX002327,AC00146,3.610377225958979,2023-08-17 16:14:47,D000662,216.31.34.238,M004,40,133,1,11147.34,2024-11-04 08:06:59,1,Credit,Branch,Nashville,Doctor
TX002328,AC00004,5.614003635409415,2023-12-12 16:56:18,D000626,211.45.75.44,M011,51,173,1,2202.21,2024-11-04 08:10:05,0,Debit,Branch,Fresno,Retired
TX002329,AC00386,6.498959630777517,2023-12-12 17:20:46,D000564,156.187.182.236,M076,67,147,1,5897.29,2024-11-04 08:11:40,2,Debit,ATM,Albuquerque,Retired
TX002330,AC00187,5.843138537571986,2023-02-13 16:44:51,D000134,201.95.180.152,M058,57,70,1,3278.65,2024-11-04 08:09:48,0,Debit,Branch,Charlotte,Engineer
TX002331,AC00415,4.253909131893439,2023-01-11 16:09:36,D000191,22.196.202.183,M042,69,280,2,12072.11,2024-11-04 08:11:12,0,Debit,Branch,Detroit,Doctor
TX002332,AC00315,4.336375289254793,2023-08-14 16:01:57,D000280,5.50.152.168,M096,77,266,1,1441.86,2024-11-04 08:11:19,2,Debit,ATM,Fresno,Retired
TX002333,AC00297,6.029819500984446,2023-04-03 16:27:24,D000698,158.129.49.240,M060,32,74,1,7253.22,2024-11-04 08:09:17,0,Debit,Branch,Mesa,Doctor
